id,patient_id,user_id,full_name,address,bank_name,bank_account_number,paying_for,insurance_provider,insurance_tier_availed,medication_used,quantity,total_price_php,terms_accepted,payment_status,created_at,updated_at
555,P0555,5f257cfa-e298-4e02-ad9a-578a3f4bce48,Michael Brown,"391 Birch St, Cedarburg, NY 68459",City Bank,8890416831,Dermatology Treatment,Humana,Standard,Aspirin 100mg,64,5220.49,Bank Transfer,pending,2024-01-13 00:00:00.000+00,2024-05-13 00:00:00.000+00
556,P0556,4a202faa-fefa-43a1-97e3-8a710eef4b31,Maria Johnson,"981 Oak Ave, Elmwood, IL 66008",City Bank,3402808476,Physical Therapy,Kaiser,Platinum,Eye Drops,23,17401.13,Bank Transfer,pending,2024-01-18 00:00:00.000+00,2024-05-24 00:00:00.000+00
557,P0557,f54a3dce-343b-4a80-a238-cfcade14e809,Lisa Garcia,"836 Spruce Ave, Riverside, NY 65805",Federal Bank,5641736340,General Consultation,Cigna,Standard,Flu Vaccine,84,24499.06,Partial Payment,pending,2024-12-03 00:00:00.000+00,2024-10-24 00:00:00.000+00
558,P0558,5fad3acd-e80d-4dd8-9602-f858a07043ce,Maria Johnson,"959 Oak Ave, Riverside, CO 67623",Metro Bank,5935210525,Laboratory Tests,Kaiser,Platinum,Pain Relief Cream,69,23205.43,Insurance Covered,pending,2024-12-25 00:00:00.000+00,2024-10-17 00:00:00.000+00
559,P0559,5f257cfa-e298-4e02-ad9a-578a3f4bce48,Robert Miller,"792 Oak Ave, Riverside, GA 69392",Federal Bank,9180319454,Laboratory Tests,Humana,Platinum,Eye Drops,85,46627.86,Bank Transfer,pending,2024-03-01 00:00:00.000+00,2024-03-15 00:00:00.000+00
560,P0560,a942847b-f321-4b43-a6bf-8dd9994ac55a,Sarah Smith,"134 Birch St, Elmwood, FL 60140",City Bank,9873391855,Vaccination,Kaiser,Bronze,Aspirin 100mg,20,30491.61,Insurance Covered,failed,2024-04-04 00:00:00.000+00,2024-04-21 00:00:00.000+00
561,P0561,7a4b99fc-a318-40b3-ae98-4e2f29dde1b5,Robert Jones,"939 Cedar Ln, Fairview, CA 67742",State Bank,7738992513,Cardiology Consultation,Aetna,Standard,Flu Vaccine,35,42928.49,Cash Payment,failed,2024-01-27 00:00:00.000+00,2024-02-25 00:00:00.000+00
562,P0562,bef6a189-68dd-400a-9fc1-b7c32b9215b8,James Smith,"410 Pine Rd, Elmwood, FL 69074",First National Bank,1219208535,Laboratory Tests,Blue Cross,Bronze,Ibuprofen 200mg,38,37884.31,Partial Payment,pending,2024-04-05 00:00:00.000+00,2024-09-22 00:00:00.000+00
563,P0563,8a5e59fa-38e2-4ac1-8370-4df908f75e75,Maria Brown,"439 Maple Dr, Springfield, NY 66887",First National Bank,622387540,Vaccination,Humana,Silver,Eye Drops,84,15317.16,Partial Payment,pending,2024-01-08 00:00:00.000+00,2024-02-06 00:00:00.000+00
564,P0564,c917ee02-fce2-4f01-97ee-0a66020cb6dd,Robert Davis,"775 Birch St, Elmwood, IL 61084",Community Bank,1410286904,Cardiology Consultation,Blue Cross,Gold,Pain Relief Cream,20,4010.21,Credit Card,pending,2024-11-05 00:00:00.000+00,2024-11-11 00:00:00.000+00
565,P0565,4d827ca3-346f-4a22-8fbd-eecbf879415d,Robert Brown,"598 Main St, Pineville, GA 61473",Metro Bank,6450031146,Physical Therapy,Cigna,Gold,Aspirin 100mg,7,25529.78,Bank Transfer,completed,2024-09-01 00:00:00.000+00,2024-03-09 00:00:00.000+00
566,P0566,5be3196d-d1ba-441c-9ced-cc97f15912aa,David Rodriguez,"678 Main St, Oakwood, FL 61193",Community Bank,3023940373,Eye Examination,Cigna,Silver,Ibuprofen 200mg,18,12929.83,Insurance Covered,completed,2024-03-13 00:00:00.000+00,2024-08-04 00:00:00.000+00
567,P0567,627cfec3-9c60-4a90-803f-67b58d25722d,Sarah Garcia,"834 Main St, Pineville, CA 69827",First National Bank,6758261484,Dental Checkup,Humana,Gold,Blood Test Kit,75,24342.78,Credit Card,completed,2024-05-15 00:00:00.000+00,2024-06-04 00:00:00.000+00
568,P0568,2c49e374-cacc-4780-b5a1-098ce637f40b,Emily Miller,"116 Elm St, Elmwood, IL 66865",City Bank,1967190164,Cardiology Consultation,Humana,Platinum,Pain Relief Cream,84,45689.74,Installment Plan,pending,2024-06-11 00:00:00.000+00,2024-02-25 00:00:00.000+00
569,P0569,88c98496-b84f-4d13-97d7-96d11c558201,Lisa Miller,"742 Maple Dr, Springfield, FL 62563",Community Bank,9808627821,Eye Examination,Aetna,Standard,Pain Relief Cream,41,19134.19,Cash Payment,completed,2024-07-24 00:00:00.000+00,2024-06-22 00:00:00.000+00
570,P0570,22f262da-91e6-46a6-b70c-094800d46a86,Emily Brown,"552 Oak Ave, Fairview, NY 62074",Metro Bank,1411616660,Dermatology Treatment,Anthem,Platinum,Aspirin 100mg,91,42386.36,Installment Plan,failed,2024-08-17 00:00:00.000+00,2024-09-13 00:00:00.000+00
571,P0571,013c81e2-97fd-43eb-a82d-3221cb431f50,Michael Rodriguez,"722 Maple Dr, Riverside, GA 61271",Metro Bank,6174090254,Dental Checkup,Aetna,Bronze,Ibuprofen 200mg,74,9115.56,Bank Transfer,failed,2024-01-09 00:00:00.000+00,2024-06-11 00:00:00.000+00
572,P0572,c4175b35-925c-4416-ac7d-a8e4e0555033,Emily Brown,"416 Main St, Springfield, CA 63893",Community Bank,8485535717,Laboratory Tests,Blue Cross,Bronze,Aspirin 100mg,39,9041.2,Bank Transfer,completed,2024-09-28 00:00:00.000+00,2024-08-19 00:00:00.000+00
573,P0573,5fad3acd-e80d-4dd8-9602-f858a07043ce,James Garcia,"596 Cedar Ln, Pineville, IL 65149",Metro Bank,5507754393,Cardiology Consultation,Aetna,Silver,Ibuprofen 200mg,84,9814.8,Installment Plan,failed,2024-01-13 00:00:00.000+00,2024-05-17 00:00:00.000+00
574,P0574,3bb3651a-8c4c-4ca0-be5e-6f707eb96115,Maria Johnson,"864 Maple Dr, Pineville, CO 66451",Federal Bank,9114401337,Vaccination,Blue Cross,Gold,Eye Drops,97,31376.31,Insurance Covered,completed,2024-02-14 00:00:00.000+00,2024-12-28 00:00:00.000+00
575,P0575,6798eba9-eb01-4fc3-830e-462511ac27ad,Lisa Smith,"603 Main St, Riverside, TX 68947",First National Bank,2272819179,General Consultation,Cigna,Silver,Blood Test Kit,16,36179.71,Installment Plan,failed,2024-04-13 00:00:00.000+00,2024-06-10 00:00:00.000+00
576,P0576,5abbe3bd-2a73-49a6-8c13-6fc4be4615aa,Emily Smith,"190 Spruce Ave, Fairview, CA 65823",Community Bank,7101928329,Dental Checkup,United Healthcare,Gold,Aspirin 100mg,6,42849.1,Bank Transfer,pending,2024-03-29 00:00:00.000+00,2024-01-04 00:00:00.000+00
577,P0577,f69cfcf3-9059-4c82-bd90-a4b3adf2f627,Michael Martinez,"462 Cedar Ln, Riverside, IL 68623",First National Bank,5724901779,General Consultation,United Healthcare,Gold,Blood Test Kit,71,29585.05,Insurance Covered,failed,2024-11-05 00:00:00.000+00,2024-01-25 00:00:00.000+00
578,P0578,293a10b4-694e-41ef-8709-5c6b35c005ca,David Brown,"728 Spruce Ave, Oakwood, GA 61021",Community Bank,9839986636,Dermatology Treatment,Blue Shield,Silver,Eye Drops,74,6327.84,Partial Payment,completed,2024-08-03 00:00:00.000+00,2024-04-18 00:00:00.000+00
579,P0579,d304bf7b-4705-42a5-bb10-2982f1192293,John Johnson,"619 Oak Ave, Fairview, GA 62961",State Bank,8418146842,Dental Checkup,Aetna,Platinum,Eye Drops,10,15562.91,Partial Payment,pending,2024-12-02 00:00:00.000+00,2024-12-28 00:00:00.000+00
580,P0580,3bb3651a-8c4c-4ca0-be5e-6f707eb96115,David Smith,"795 Pine Rd, Springfield, NY 63648",Community Bank,1845122357,Physical Therapy,Blue Cross,Bronze,Flu Vaccine,56,18827.8,Cash Payment,completed,2024-04-13 00:00:00.000+00,2024-07-19 00:00:00.000+00
581,P0581,4e05a726-693b-49dd-b5c7-e427cdba6611,Maria Rodriguez,"248 Spruce Ave, Riverside, CA 63741",First National Bank,9865046414,Cardiology Consultation,Anthem,Silver,Blood Test Kit,7,15383.61,Insurance Covered,pending,2024-01-02 00:00:00.000+00,2024-12-25 00:00:00.000+00
582,P0582,173a887e-1222-4fe6-860b-345c4e35982d,John Davis,"237 Birch St, Riverside, CA 69084",City Bank,3147024926,Physical Therapy,Cigna,Standard,Aspirin 100mg,55,39237.18,Partial Payment,failed,2024-11-29 00:00:00.000+00,2024-06-05 00:00:00.000+00
583,P0583,0ddb0d46-5663-40d6-b3ec-484463c4ca5d,Michael Williams,"565 Elm St, Elmwood, FL 66125",State Bank,7756694979,Dermatology Treatment,United Healthcare,Gold,Aspirin 100mg,61,8082.0,Installment Plan,completed,2024-01-20 00:00:00.000+00,2024-12-29 00:00:00.000+00
584,P0584,2b032d07-5f17-4823-9727-72c45f8fd155,Sarah Brown,"448 Birch St, Maplewood, NY 67911",Community Bank,5152539595,General Consultation,Anthem,Silver,Aspirin 100mg,38,9924.79,Insurance Covered,completed,2024-08-01 00:00:00.000+00,2024-03-04 00:00:00.000+00
585,P0585,2dc1b872-51cf-452a-8f80-ebac96209ecd,Emily Miller,"949 Birch St, Fairview, TX 69842",Federal Bank,2252085578,Physical Therapy,Humana,Gold,Aspirin 100mg,55,13232.66,Bank Transfer,failed,2024-02-29 00:00:00.000+00,2024-06-11 00:00:00.000+00
586,P0586,2c680ce2-6991-4576-bd60-80c2db0ddf60,Maria Smith,"857 Cedar Ln, Riverside, WA 65124",Community Bank,9531962023,General Consultation,United Healthcare,Gold,Eye Drops,22,16608.94,Credit Card,pending,2024-02-23 00:00:00.000+00,2024-07-10 00:00:00.000+00
587,P0587,392300e3-c30b-4b80-8bf1-fba4c8182a04,Emily Davis,"495 Maple Dr, Elmwood, IL 64340",City Bank,7860439061,Physical Therapy,Blue Cross,Silver,Aspirin 100mg,69,1111.83,Installment Plan,completed,2024-04-25 00:00:00.000+00,2024-11-14 00:00:00.000+00
588,P0588,cf8c7024-f72a-4ea0-ae98-2dc3fe95ecad,David Rodriguez,"594 Oak Ave, Maplewood, GA 67828",Federal Bank,1738628232,Vaccination,Blue Shield,Silver,Blood Test Kit,38,24078.02,Partial Payment,completed,2024-05-04 00:00:00.000+00,2024-09-27 00:00:00.000+00
589,P0589,4e70d591-81ad-468d-929d-e7042c7726c0,Lisa Brown,"709 Pine Rd, Riverside, TX 65598",Metro Bank,4374283136,Physical Therapy,Cigna,Gold,Flu Vaccine,80,12064.17,Credit Card,failed,2024-11-18 00:00:00.000+00,2024-05-19 00:00:00.000+00
590,P0590,0f6941ea-1212-4031-977e-e81f4b49294b,James Jones,"873 Elm St, Cedarburg, CO 62189",City Bank,4767257853,Laboratory Tests,Blue Shield,Gold,Ibuprofen 200mg,49,31523.65,Insurance Covered,failed,2024-03-01 00:00:00.000+00,2024-03-03 00:00:00.000+00
591,P0591,226fd27a-e526-47dc-9a50-441e2837fdbc,Jane Miller,"984 Cedar Ln, Pineville, WA 65763",City Bank,1479268357,Cardiology Consultation,Blue Cross,Gold,Eye Drops,96,46427.81,Partial Payment,completed,2024-12-10 00:00:00.000+00,2024-01-23 00:00:00.000+00
592,P0592,440ef7ba-4b75-443c-b9fb-2d65df8aab22,Robert Williams,"913 Cedar Ln, Elmwood, FL 63463",City Bank,7261792154,Dermatology Treatment,Aetna,Bronze,Eye Drops,8,37569.18,Credit Card,completed,2024-06-27 00:00:00.000+00,2024-01-31 00:00:00.000+00
593,P0593,bcdb1629-e030-4104-a77a-20b6d5b65901,Maria Jones,"797 Pine Rd, Elmwood, GA 69994",Community Bank,9313809411,General Consultation,Aetna,Standard,Ibuprofen 200mg,37,2523.26,Bank Transfer,pending,2024-01-19 00:00:00.000+00,2024-12-31 00:00:00.000+00
594,P0594,033fee5c-4ebb-4825-80ab-0bb0808a8be4,James Jones,"841 Pine Rd, Springfield, FL 68757",Federal Bank,6214465118,Physical Therapy,Blue Cross,Platinum,Flu Vaccine,53,8351.68,Partial Payment,failed,2024-07-13 00:00:00.000+00,2024-09-08 00:00:00.000+00
595,P0595,b5f60b85-5c30-4305-a5b2-f9d37dd215a4,Lisa Williams,"931 Maple Dr, Cedarburg, IL 69355",Federal Bank,3607835902,Dermatology Treatment,Kaiser,Bronze,Aspirin 100mg,69,23136.7,Bank Transfer,failed,2024-12-02 00:00:00.000+00,2024-07-10 00:00:00.000+00
596,P0596,faeb2f6e-a71b-46ff-810d-7841d53fc05b,Emily Martinez,"584 Pine Rd, Elmwood, NY 69624",State Bank,8335244004,Vaccination,Aetna,Gold,Pain Relief Cream,17,30379.5,Credit Card,failed,2024-12-25 00:00:00.000+00,2024-07-25 00:00:00.000+00
597,P0597,3cc3ba2c-3edc-47f3-ba36-31a2641aae02,Maria Rodriguez,"369 Pine Rd, Oakwood, FL 66464",City Bank,9277742013,Eye Examination,Humana,Gold,Aspirin 100mg,35,47508.11,Bank Transfer,completed,2024-06-26 00:00:00.000+00,2024-07-16 00:00:00.000+00
598,P0598,8c07d59b-2eb2-4df5-9645-4c21d46b0e04,Emily Garcia,"215 Elm St, Springfield, GA 64815",Federal Bank,8182752855,Vaccination,Humana,Gold,Flu Vaccine,66,12689.32,Insurance Covered,completed,2024-06-01 00:00:00.000+00,2024-04-07 00:00:00.000+00
599,P0599,0f6941ea-1212-4031-977e-e81f4b49294b,Lisa Smith,"644 Spruce Ave, Riverside, WA 62403",City Bank,7870995892,Physical Therapy,Aetna,Standard,Eye Drops,53,42101.47,Partial Payment,pending,2024-03-26 00:00:00.000+00,2024-06-06 00:00:00.000+00
600,P0600,4a202faa-fefa-43a1-97e3-8a710eef4b31,Jane Davis,"896 Maple Dr, Oakwood, WA 63834",Federal Bank,4805714740,Physical Therapy,Blue Shield,Silver,Eye Drops,91,22053.25,Insurance Covered,failed,2024-08-29 00:00:00.000+00,2024-12-20 00:00:00.000+00
601,P0601,c3405f5b-ba99-4775-a18d-93e4e08e822e,Robert Jones,"506 Spruce Ave, Pineville, FL 61327",First National Bank,1410133617,Cardiology Consultation,Blue Cross,Gold,Eye Drops,78,35339.55,Credit Card,failed,2024-11-08 00:00:00.000+00,2024-07-08 00:00:00.000+00
602,P0602,3b638e0c-e27c-457b-ab35-1ffac8dc095d,Sarah Miller,"486 Pine Rd, Elmwood, WA 61152",First National Bank,4368397486,Cardiology Consultation,Blue Shield,Gold,Ibuprofen 200mg,60,4497.32,Partial Payment,pending,2024-10-24 00:00:00.000+00,2024-03-01 00:00:00.000+00
603,P0603,226fd27a-e526-47dc-9a50-441e2837fdbc,Sarah Davis,"455 Birch St, Springfield, WA 60223",Federal Bank,1999669288,Dermatology Treatment,Cigna,Platinum,Blood Test Kit,81,14280.79,Insurance Covered,failed,2024-02-15 00:00:00.000+00,2024-04-17 00:00:00.000+00
604,P0604,cc44fd91-f30b-44b3-a897-96f28dd5ba3e,John Williams,"315 Cedar Ln, Fairview, NY 64496",First National Bank,2757288420,Vaccination,Blue Shield,Standard,Blood Test Kit,35,30854.15,Insurance Covered,pending,2024-07-09 00:00:00.000+00,2024-05-27 00:00:00.000+00
605,P0605,0f6941ea-1212-4031-977e-e81f4b49294b,Maria Martinez,"686 Main St, Cedarburg, WA 62700",Federal Bank,6229752004,Vaccination,Blue Shield,Standard,Blood Test Kit,43,27081.88,Credit Card,failed,2024-08-20 00:00:00.000+00,2024-02-22 00:00:00.000+00
606,P0606,88c98496-b84f-4d13-97d7-96d11c558201,Jane Martinez,"605 Main St, Cedarburg, IL 67269",First National Bank,2058822606,Laboratory Tests,Aetna,Platinum,Eye Drops,63,27337.09,Credit Card,failed,2024-11-17 00:00:00.000+00,2024-12-21 00:00:00.000+00
607,P0607,d304bf7b-4705-42a5-bb10-2982f1192293,Sarah Davis,"692 Main St, Maplewood, FL 61723",State Bank,4698557594,General Consultation,Humana,Platinum,Aspirin 100mg,93,30124.67,Bank Transfer,failed,2024-05-04 00:00:00.000+00,2024-02-28 00:00:00.000+00
608,P0608,7a4b99fc-a318-40b3-ae98-4e2f29dde1b5,Maria Martinez,"595 Spruce Ave, Pineville, CA 69589",Metro Bank,4876968329,Vaccination,Kaiser,Gold,Blood Test Kit,55,27581.68,Installment Plan,pending,2024-04-10 00:00:00.000+00,2024-01-15 00:00:00.000+00
609,P0609,3a697c53-2450-4d27-aa26-bba40276ceab,James Smith,"509 Cedar Ln, Springfield, CO 66677",State Bank,9384446822,General Consultation,Blue Shield,Silver,Aspirin 100mg,54,49005.16,Cash Payment,failed,2024-07-05 00:00:00.000+00,2024-07-28 00:00:00.000+00
610,P0610,bef6a189-68dd-400a-9fc1-b7c32b9215b8,John Williams,"931 Birch St, Riverside, TX 67398",City Bank,4240634893,Dermatology Treatment,Blue Shield,Bronze,Ibuprofen 200mg,23,43877.83,Credit Card,pending,2024-04-12 00:00:00.000+00,2024-03-18 00:00:00.000+00
611,P0611,c3405f5b-ba99-4775-a18d-93e4e08e822e,John Brown,"489 Maple Dr, Maplewood, TX 68062",First National Bank,7419921973,General Consultation,Cigna,Platinum,Pain Relief Cream,47,30091.2,Insurance Covered,pending,2024-01-17 00:00:00.000+00,2024-12-24 00:00:00.000+00
612,P0612,6f6c0ebe-6522-42a5-a0bb-62fb6f65ad60,Maria Williams,"661 Pine Rd, Pineville, NY 63414",Metro Bank,2723835385,Dermatology Treatment,Aetna,Gold,Ibuprofen 200mg,99,14341.72,Insurance Covered,pending,2024-06-12 00:00:00.000+00,2024-05-11 00:00:00.000+00
613,P0613,cc44fd91-f30b-44b3-a897-96f28dd5ba3e,James Jones,"803 Cedar Ln, Pineville, IL 60915",Community Bank,6391011511,Cardiology Consultation,Humana,Bronze,Aspirin 100mg,95,40001.89,Installment Plan,completed,2024-06-09 00:00:00.000+00,2024-05-03 00:00:00.000+00
614,P0614,ac020397-a697-41a0-99a1-ae08b1194b29,Emily Brown,"526 Cedar Ln, Riverside, GA 67315",Federal Bank,7471858646,Dermatology Treatment,United Healthcare,Platinum,Blood Test Kit,31,11907.54,Cash Payment,completed,2024-05-21 00:00:00.000+00,2024-11-07 00:00:00.000+00
615,P0615,070ad96f-2660-4df1-92e6-88a215d1dfee,John Smith,"980 Elm St, Elmwood, IL 69146",Federal Bank,262266566,Vaccination,Blue Shield,Bronze,Eye Drops,94,8494.29,Insurance Covered,pending,2024-05-01 00:00:00.000+00,2024-12-09 00:00:00.000+00
616,P0616,3283c015-0f4d-4046-b8ad-46484b700245,Robert Williams,"894 Cedar Ln, Elmwood, CA 61796",Community Bank,1553867184,General Consultation,United Healthcare,Standard,Flu Vaccine,96,5245.15,Installment Plan,completed,2024-02-23 00:00:00.000+00,2024-06-10 00:00:00.000+00
617,P0617,b5dafae6-e633-49eb-9594-9dcb0779d357,Sarah Martinez,"104 Oak Ave, Riverside, FL 61927",Community Bank,6055006339,Laboratory Tests,Anthem,Bronze,Aspirin 100mg,100,10321.56,Installment Plan,pending,2024-04-20 00:00:00.000+00,2024-05-23 00:00:00.000+00
618,P0618,fa7128a0-71a9-4836-94ec-56355e276b42,David Davis,"459 Cedar Ln, Pineville, CA 67173",State Bank,552014236,General Consultation,Anthem,Platinum,Eye Drops,39,19596.89,Installment Plan,completed,2024-12-21 00:00:00.000+00,2024-09-12 00:00:00.000+00
619,P0619,ec5f31f5-2038-4c38-89f4-9d931015bca6,Robert Davis,"365 Pine Rd, Cedarburg, GA 62881",State Bank,6744258404,Vaccination,Kaiser,Bronze,Aspirin 100mg,73,14662.25,Insurance Covered,completed,2024-10-12 00:00:00.000+00,2024-10-19 00:00:00.000+00
620,P0620,7a4b99fc-a318-40b3-ae98-4e2f29dde1b5,Lisa Brown,"311 Oak Ave, Cedarburg, TX 69869",Federal Bank,2341164905,Cardiology Consultation,Blue Cross,Gold,Blood Test Kit,70,28631.59,Insurance Covered,pending,2024-06-29 00:00:00.000+00,2024-02-19 00:00:00.000+00
621,P0621,db76315c-5d93-441f-877f-20f451dd14c7,Sarah Davis,"568 Birch St, Springfield, TX 64768",Metro Bank,8941472472,Eye Examination,Humana,Platinum,Pain Relief Cream,83,24895.8,Insurance Covered,pending,2024-03-29 00:00:00.000+00,2024-07-27 00:00:00.000+00
622,P0622,cf78f150-2081-402b-acb7-72477be6c099,David Jones,"207 Birch St, Riverside, TX 65794",City Bank,3284651635,General Consultation,Humana,Standard,Aspirin 100mg,85,18404.77,Insurance Covered,completed,2024-10-28 00:00:00.000+00,2024-01-13 00:00:00.000+00
623,P0623,bef6a189-68dd-400a-9fc1-b7c32b9215b8,Maria Jones,"609 Main St, Maplewood, CO 68856",State Bank,7408072776,Dental Checkup,United Healthcare,Gold,Ibuprofen 200mg,70,36178.68,Insurance Covered,failed,2024-08-02 00:00:00.000+00,2024-09-10 00:00:00.000+00
624,P0624,f7e014db-85a8-4eb5-843b-d6dea5c2ab9e,Michael Garcia,"885 Elm St, Cedarburg, TX 62296",Community Bank,3014436660,Laboratory Tests,Blue Cross,Silver,Pain Relief Cream,67,11226.0,Insurance Covered,pending,2024-02-25 00:00:00.000+00,2024-11-03 00:00:00.000+00
625,P0625,038fa9e6-86b6-494c-b3a5-d6d993965e77,Emily Johnson,"117 Elm St, Springfield, WA 61620",Community Bank,1693312341,Cardiology Consultation,Blue Cross,Gold,Eye Drops,17,43535.67,Installment Plan,failed,2024-03-28 00:00:00.000+00,2024-03-19 00:00:00.000+00
626,P0626,2dc1b872-51cf-452a-8f80-ebac96209ecd,Michael Williams,"819 Oak Ave, Riverside, IL 65799",State Bank,2051665818,Dermatology Treatment,Cigna,Platinum,Blood Test Kit,92,7207.29,Partial Payment,completed,2024-10-23 00:00:00.000+00,2024-11-01 00:00:00.000+00
627,P0627,5220c558-854e-4620-a2fd-aeb58ba20028,Lisa Martinez,"396 Pine Rd, Oakwood, WA 63855",Community Bank,9019716428,Laboratory Tests,Humana,Gold,Eye Drops,35,30571.06,Credit Card,completed,2024-07-06 00:00:00.000+00,2024-04-16 00:00:00.000+00
628,P0628,c9350c64-4537-424c-91d0-a9d0c99a9c14,Michael Martinez,"802 Main St, Oakwood, FL 64197",First National Bank,282665275,Laboratory Tests,Cigna,Standard,Pain Relief Cream,33,18835.55,Cash Payment,pending,2024-10-28 00:00:00.000+00,2024-01-28 00:00:00.000+00
629,P0629,0c9d0fa8-a79a-4e32-a971-315098a04d76,Lisa Miller,"363 Cedar Ln, Springfield, CO 68987",City Bank,8019988803,Physical Therapy,Kaiser,Standard,Flu Vaccine,55,8406.61,Credit Card,failed,2024-01-19 00:00:00.000+00,2024-09-16 00:00:00.000+00
630,P0630,f54a3dce-343b-4a80-a238-cfcade14e809,John Garcia,"475 Oak Ave, Pineville, CO 64066",First National Bank,1546610734,Laboratory Tests,Kaiser,Gold,Eye Drops,62,18668.35,Insurance Covered,failed,2024-03-04 00:00:00.000+00,2024-09-28 00:00:00.000+00
631,P0631,db76315c-5d93-441f-877f-20f451dd14c7,Robert Johnson,"333 Cedar Ln, Springfield, TX 66604",Federal Bank,1677004966,Dermatology Treatment,Blue Shield,Platinum,Blood Test Kit,6,4307.43,Insurance Covered,completed,2024-01-20 00:00:00.000+00,2024-11-13 00:00:00.000+00
632,P0632,db76315c-5d93-441f-877f-20f451dd14c7,Emily Davis,"178 Pine Rd, Pineville, GA 63411",Community Bank,8544839786,Cardiology Consultation,Anthem,Silver,Flu Vaccine,67,41219.73,Credit Card,failed,2024-07-08 00:00:00.000+00,2024-06-22 00:00:00.000+00
633,P0633,5e54eecb-aa21-4ea3-9334-f5799f62f4c2,Sarah Williams,"302 Cedar Ln, Riverside, NY 63393",Community Bank,2084874351,Eye Examination,Blue Cross,Gold,Pain Relief Cream,35,42286.36,Insurance Covered,completed,2024-09-01 00:00:00.000+00,2024-06-16 00:00:00.000+00
634,P0634,627cfec3-9c60-4a90-803f-67b58d25722d,Michael Brown,"709 Cedar Ln, Fairview, CO 68313",First National Bank,7217717496,Vaccination,Kaiser,Platinum,Pain Relief Cream,41,25420.51,Installment Plan,completed,2024-12-10 00:00:00.000+00,2024-06-06 00:00:00.000+00
635,P0635,d4886979-e09f-4bb4-9926-83373bfdffc9,Emily Brown,"588 Birch St, Oakwood, GA 66592",Community Bank,120621475,General Consultation,Cigna,Gold,Pain Relief Cream,31,16181.69,Credit Card,failed,2024-10-04 00:00:00.000+00,2024-12-29 00:00:00.000+00
636,P0636,18882cf8-3197-4cc8-a58c-980fffc51a63,David Williams,"265 Pine Rd, Elmwood, GA 66587",First National Bank,4987911595,Dermatology Treatment,Cigna,Silver,Aspirin 100mg,88,44626.61,Insurance Covered,failed,2024-12-07 00:00:00.000+00,2024-12-21 00:00:00.000+00
637,P0637,0ad92339-6089-4c99-9d37-e2f3edab7e66,James Johnson,"203 Pine Rd, Springfield, CA 66615",First National Bank,171540352,Vaccination,Blue Cross,Standard,Eye Drops,16,9321.07,Partial Payment,pending,2024-11-27 00:00:00.000+00,2024-07-06 00:00:00.000+00
